x,y,z,T,qx,qy,qz,k_wall
0.005028552672540435,-0.006482360366617871,0.17006530957458224,284.5650326571381,-935872.600453228,1206443.254837523,12.564557241537083,180.0
0.006686795741379624,0.002713098318711164,-0.0737855663959574,292.7409792344543,-1696124.221079286,-688184.8871289222,12.74116108913212,180.0
-0.006152702518346147,0.0025111471272877906,0.15241208603925369,293.40127488045897,1434016.2406542876,-585275.4545609026,15.227339931176694,180.0
0.005785176163541968,0.003887849419958043,0.09302140856486804,292.4274215969409,-1346889.2129090766,-905158.6843900456,13.910539444985869,180.0
-0.005317289157291062,-0.00522937868113852,0.1456513426623278,289.1316040896765,1110296.1605191315,1091939.6895328325,11.570755055483682,180.0
0.0037470789906532487,-0.0054766344188675615,-0.09195068500588915,296.48725055232865,-1046359.3484224885,1529331.9506657643,13.98510605687023,180.0
0.005391311742101396,-0.004621232262145308,-0.15286446950623292,294.1195882530205,-1464481.419256145,1255299.1007974928,13.952761457941117,180.0
0.005326052088431238,-0.005083234508987915,-0.10823783597092242,291.84829747721403,-1355157.5248055994,1293375.1643490717,11.743390149763801,180.0
-0.007410625198137158,0.00024258139860201087,-0.09227639003334386,291.3972392896099,1852444.2760453252,-60638.40921658327,10.707866621981795,180.0
-0.006451676945883539,0.0027071078522742723,0.15354538678491506,291.40128274941145,1426920.332029508,-598732.2781050826,11.796541056989762,180.0
0.005592358623445467,0.003383227163079039,-0.04052081203377236,296.6724598970642,-1530696.850987935,-926030.5916345762,11.247524548928968,180.0
0.003592942909183892,-0.007698548980751498,-0.1754082467349309,284.59859536868044,-827605.964045076,1773299.8302526008,12.38503185520533,180.0
-0.007833196525790788,-0.0030629824733590205,0.06276655636645015,284.2464253151441,1546421.5606742722,604690.8335791583,11.765801186716752,180.0
0.0022729909756628304,-0.007720828684726264,-0.2023749925607017,287.9334059069297,-562139.1062160699,1909457.5308702097,12.052290137310386,180.0
-0.005290783533799348,-0.005761282883003023,-0.14359661736039916,289.2782608804695,1296858.565212613,1412185.7387860094,11.67168100856914,180.0
0.0012098970152173202,0.006621009063012484,0.1766151703507192,292.6711665894298,-273005.43461067753,-1493987.8634912444,12.153170546275932,180.0
-0.0033173748543507,0.00560220499870435,0.14776360069334463,294.1777357446238,792126.4821180908,-1337700.7822640622,16.982443428021824,180.0
0.004804826952082545,0.004791996281697962,0.12316285677931774,293.16881015627337,-1122447.9648249731,-1119450.6123700063,13.197509531958271,180.0
0.00013567318378440046,0.007836296719700844,-0.06829584287956297,288.5183277531248,-31567.801493575913,-1823312.8492464784,12.461582066001595,180.0
0.006901726646074756,0.002073735756109451,-0.12224724244698412,293.25145837322896,-1810771.2573449605,-544075.6052874308,11.971150972517478,180.0
-0.0040390065877164375,0.0059255743351488465,0.13464380891710706,290.60893812268233,884813.1800566352,-1298097.9746580012,10.63666660064561,180.0
-0.004361567873811326,-0.006400735683712566,-0.17105184573045712,290.03096924291486,1098906.462132573,1612679.2036112112,11.322338845055077,180.0
0.0027257721246500546,-0.00798401723442567,0.13344082635188562,283.5172634396771,-508054.0680189709,1488133.3616999623,12.598198420667378,180.0
-0.007095246529557906,0.0017625545075147836,-0.11802919049251308,292.363533058972,1829877.8972152418,-454566.23987656704,12.684691568212003,180.0
0.0005739396224070796,0.007264862044519597,0.1867128258512292,289.6734136080868,-118620.07730818236,-1501479.3607383543,14.168073788686183,180.0
-0.005017216737133677,0.005095459973286734,0.15746080613240607,290.441334338047,1082289.8445575803,-1099168.0988428742,10.460507901293868,180.0
-0.0006218465323490945,-0.007191015089352927,0.018056167924202754,291.6460630505039,147848.5712175785,1709716.5478250592,9.553302692194357,180.0
0.0049270143842218605,-0.004949597871426682,0.003592941303891928,293.0903571250377,-1223387.4264765307,1228994.951061977,15.204584032747302,180.0
-0.008161721626708198,-0.0004961556065211472,-0.10758272007027657,286.4934335218858,1869039.0992946574,113619.92853170782,14.666739768242698,180.0
0.006571555884500767,-0.004372463759263645,0.17392558465130256,286.2390130528799,-1267205.4117529732,843150.3643605656,14.29828603330805,180.0
-0.007291789414063853,-0.003598965195161195,-0.015722691689258522,286.3548098459664,1576569.8525005623,778138.2188501385,14.516467629246332,180.0
0.0053935797412498435,0.005340860041537899,-0.18790191769498985,291.2515802796065,-1401579.0966453245,-1387879.3216086144,11.12332157759572,180.0
0.006199610540445262,-0.0027942040301398804,0.10410918333395688,293.0801946817515,-1466876.0363261509,661130.3896718273,15.227730867534063,180.0
-0.006812123303158233,0.000396001439081797,-0.063744289596884,295.0253661383299,1814856.5439722596,-105500.99743597342,13.91457769719744,180.0
-0.0012417700503772717,0.008212400727204411,-0.03014373318132607,285.17849628107086,265539.1019466503,-1756133.1208345199,16.102331183126655,180.0
-0.006980744866572193,0.0030341609507200623,-0.036507023366559366,289.5962727749155,1636148.8371732011,-711147.4500506478,11.065577061527152,180.0
-0.004036035993716039,-0.005846020167082504,-0.13067154694461192,294.00787273185205,1080170.201737609,1564578.9068956252,12.655539993303666,180.0
-0.006539203692056634,-0.004795252535894178,0.08574628527658909,285.93879490011466,1315938.260810654,964988.4878028374,12.47960607684581,180.0
0.0028879367353959423,-0.0074413596310605205,-0.0970709462550672,287.69725055017784,-672735.1311949941,1733439.6513309665,11.023650670302764,180.0
0.008417928964469105,-0.0007094004134458904,-0.01522743361999615,284.1797574196515,-1751320.0579401376,147588.22252156748,10.632606369202643,180.0
0.0019092260536104696,-0.007333585180908385,-0.0004494512426994335,289.5210380821476,-438160.71791696706,1683032.2117674397,13.441195006026742,180.0
-0.0017968635590215934,0.007109709643861396,-0.16848763972165506,292.6231695717225,477391.21293436806,-1888909.646730377,12.678191260267324,180.0
0.0057468217497856945,0.005980314485713669,0.2049739059660252,284.2034109037154,-1027852.4995819532,-1069614.0336449763,16.257796403528307,180.0
0.0013456223828028052,-0.007045678243081433,0.09666538245311176,291.04240370620556,-303574.68944003637,1589516.9490884661,9.50489796191546,180.0
-0.005518843954317875,0.005959048199521708,-0.16629794631996037,287.13147022983736,1321996.0396768106,-1427443.5344103912,13.807898945111596,180.0
-0.0016278121774237566,-0.00742785704603295,0.051799741872752464,289.0407141741465,358372.3402949302,1635286.029851374,11.974107097305343,180.0
