x,y,z,T,u,v,w,p,nx,ny,nz,qn
0.015724325196413032,0.007907066890916177,-0.205,281.49845470318274,0.0,0.0,-0.5619052230833369,0.008258023029234896,0.0,0.0,-1.0,-24.589215530819338
0.006766404565644901,0.015021266795725133,-0.205,281.57873690344684,0.0,0.0,-0.5832010403092065,-0.8809998932483146,0.0,0.0,-1.0,-25.267975147040023
0.013383558323663225,0.002554523553180142,-0.205,281.63586641757524,0.0,0.0,-0.5986751014494202,-0.07580228882830438,0.0,0.0,-1.0,-27.083973837247488
-0.0050416345687840204,0.01825328381460597,-0.205,281.33357399652965,0.0,0.0,-0.5254580942090803,0.8764743984375553,0.0,0.0,-1.0,-21.650219599731447
0.006249661368650299,-0.009045365706557682,-0.205,281.6914193370978,0.0,0.0,-0.5640318320545377,-1.3946390810969833,0.0,0.0,-1.0,-27.83378721788714
0.011777191793543923,-0.008389330505586901,-0.205,281.60343264084065,0.0,0.0,-0.5998507614340858,-0.8352267457214104,0.0,0.0,-1.0,-26.934536057478596
0.008132592140445415,0.015253220466136063,-0.205,281.5403279824518,0.0,0.0,-0.568724015132516,-1.4597399119704118,0.0,0.0,-1.0,-22.793927574906537
-0.015853831805807978,-0.012100651290646988,-0.205,281.40724812978175,0.0,0.0,-0.48996841574567995,-0.3657451477348615,0.0,0.0,-1.0,-22.705059669696684
0.015174572751750015,-0.011851795281024074,-0.205,281.3488595281362,0.0,0.0,-0.5150106006340547,-1.1512568316477154,0.0,0.0,-1.0,-23.36353712728027
-0.011767380342470546,0.007427715927776001,-0.205,281.6351418489939,0.0,0.0,-0.5996203790654839,-1.2961780223591597,0.0,0.0,-1.0,-26.454297276870133
-0.003268521613966467,-0.012973877628444354,-0.205,281.73360760871446,0.0,0.0,-0.5974270634022619,1.5221949175842966,0.0,0.0,-1.0,-26.141484958629793
-0.012634322660720867,-0.0012769181107705082,-0.205,281.65351141982654,0.0,0.0,-0.5918331133335053,-0.11445530046717266,0.0,0.0,-1.0,-27.530205278676192
-0.005718997410593512,0.008229160347362154,-0.205,281.7903576948118,0.0,0.0,-0.5393158250539144,-1.27465922592133,0.0,0.0,-1.0,-29.76202192033813
-0.016009438239159027,-0.005189952893882599,-0.205,281.5651529557609,0.0,0.0,-0.5774168360109113,0.310290448441993,0.0,0.0,-1.0,-23.3622500840937
0.014930893163987442,0.0004031562282516995,-0.205,281.61152797092006,0.0,0.0,-0.5984014377176572,2.9418652008546324,0.0,0.0,-1.0,-24.97110895777579
0.01635938174649674,-0.0015933031512698097,-0.205,281.53308446270387,0.0,0.0,-0.5837717994506764,0.08361667686995912,0.0,0.0,-1.0,-24.559497729686516
-0.002232571933980378,0.017241804818674763,-0.205,281.4774279421258,0.0,0.0,-0.5666312994345896,-0.09179260730576437,0.0,0.0,-1.0,-23.102614180162355
0.015260107014985917,-0.011149399925522599,-0.205,281.34328696388735,0.0,0.0,-0.52664753145968,0.502770994352101,0.0,0.0,-1.0,-23.79388558003756
