x,y,z,T,u,v,w,p,k_eff,rho,mu,mu_t
-0.013859003880062006,-0.011345786603603022,-0.07685704622175538,284.17989637099504,0.0019332919424126704,-0.0023615374999809307,-0.5561282656368925,196.4815034057378,0.5865448445564926,1000.9807321249916,0.001240212191427427,0.00021732086537294156
0.01202532585836271,-0.006494745716627654,-0.12945854368325177,284.88888589988636,0.0043964059833301195,0.008140151572039012,-0.6080839728292029,132.02261811890327,0.5876083288498295,1000.7609453710353,0.0012192875812716173,0.00035407185550686524
0.0026404936443067684,0.016731511529614308,-0.16431089600521143,284.7415375375363,-0.00441765282907532,0.0006971745617412303,-0.5659977260755569,67.210922765811,0.5873873063063045,1000.8066233633638,0.0012236070550587456,0.00024865157002877994
-0.002633830787023027,-0.016249829240524555,0.1796881033540587,283.742756508415,0.0051021239644265075,-0.0008269706086019598,-0.5744129975713417,573.4838669010078,0.5858891347626225,1001.1162454823914,0.0012532921934225241,0.0002640125094451614
-0.013553768340766569,0.0029526796164515657,-0.16121963654078514,284.89940051430284,-0.0019056457751520273,-0.008747539432338136,-0.5886671928907096,70.74838896097053,0.5876241007714542,1000.7576858405662,0.0012189799319602995,0.00034748073663526987
0.01600632253156171,-0.01031925497126405,-0.18227829520978595,284.66730315254927,0.0007564251581531084,0.0011733003095768183,-0.5181381575586436,37.175968783604574,0.5872759547288239,1000.8296360227098,0.0012257890074050253,0.00018079324758455223
0.018080798902992565,0.005839838331877281,0.009693280893388778,283.8157464856451,-0.00044877641927287555,0.0013894624693607791,-0.5007680030650725,317.9005434864244,0.5859986197284677,1001.0936185894501,0.0012510986488168583,0.00018220806877223384
-0.006864807082729272,0.005028230610975803,-0.012510375684148506,284.9019553018111,-0.009919201378120312,-0.013542219747618883,-0.47479261714160664,307.8962170269573,0.5876279329527166,1000.7568938564386,0.0012189051926187692,0.0005202774663188957
-0.00916126448697293,-0.016037358109731014,-0.07837629940550905,284.2702721176823,0.0019413145594285276,-0.0011089667019747286,-0.5393755886061139,188.1393344439434,0.5866804081765234,1000.9527156435186,0.00123752506422603,0.00019931632493423558
0.012787259070452115,-0.01305774016132597,0.15953877049329898,283.59423201353457,0.0017992326784706028,0.0017619629509682906,-0.5361190596014661,540.8018087340578,0.5856663480203018,1001.1622880758043,0.0012577676353959495,0.00020554884923062008
0.013477526904525979,-0.006158355075001038,0.08706162672869719,284.16116154426027,0.003146295170933774,0.00688565003144658,-0.5913218886650653,438.19414161198654,0.5865167423163904,1000.9865399212794,0.0012407699606670484,0.00031699011675342096
0.013740380419545381,-0.01171883437870107,-0.11867241531643169,284.37668910309446,0.0018399937986754546,0.002157400125848306,-0.5509181835701836,134.6427087501656,0.5868400336546417,1000.9197263780408,0.0012343684484713276,0.0002125456616776391
0.014489444658946703,-0.009182543553879168,-0.07336749974333037,284.22300963333925,0.0022254934154488848,0.0035116809947908713,-0.5676666410241535,204.9984076466932,0.5866095144500089,1000.9673670136649,0.0012389295848643845,0.00024170682952579772
0.0062317566535102,0.009694093351481796,0.03858429022110196,285.1013419004291,-0.010415419825428663,0.006695454586920789,-0.5705669257130808,374.4763947465561,0.5879270128506436,1000.695084010867,0.0012130863255225242,0.0004231214495201282
-0.007023757297246857,-0.007703305342877121,-0.08889179711105841,284.90993056061103,0.010336620921132997,-0.009424774611954588,-0.5509200168450122,187.8917084840303,0.5876398958409166,1000.7544215262106,0.0012186719089207264,0.0004585566514751224
-0.005854597990790033,-0.015841337702225847,0.09585608888910405,284.1943212265875,0.004263516985549484,-0.0015756988738261613,-0.5619285027975714,449.44530020434,0.5865664818398812,1000.9762604197579,0.0012397829085774644,0.0002502628061416897
0.011717057977451185,-0.004283221818596437,-0.17225473749729886,285.15029905651767,0.003774084075694372,0.010324275463552107,-0.5990411264514598,62.173276755501966,0.5880004485847765,1000.6799072924796,0.0012116618204049403,0.0003924742917203834
0.009779161851460189,0.0015276917223339952,-0.06379802651662672,284.6492747161136,-0.002277860228824808,0.014581190384830724,-0.5172417423176542,226.54803443154506,0.5872489120741704,1000.8352248380048,0.0012263194995849682,0.000475536094604051
-0.015157589999709993,-0.012086145530529878,0.03914974303076435,284.03553472764213,0.0005589624838120622,-0.0007010112639667448,-0.497576398318785,360.46563371783765,0.5863283020914632,1001.025484234431,0.0012445165814689006,0.00016977696016636738
-0.009065238934118449,-0.0021023327781193907,-0.041022738245050316,284.7040319505179,0.003529436697551769,-0.015218897454842301,-0.5116571812845597,260.5902986902778,0.5873310479257768,1000.8182500953395,0.001224708961337163,0.0004946110662797502
-0.018276971813737084,0.00296508591057129,-0.08538524370052311,284.0079894094623,-0.00034718387562384875,-0.002140062750403913,-0.5284133451158952,179.5548026755594,0.5862869841141934,1001.0340232830667,0.0012453395880038483,0.0001978231413620925
0.0005539859696931416,0.013554649857267804,0.004362878388074171,284.6245086999374,-0.00939144399939438,0.00038383346420665416,-0.5984430722445793,323.7971597757902,0.5872117630499061,1000.8429023030194,0.0012270486214183537,0.0003573314781821996
0.0061122090822535655,0.007934143265377629,0.18512094501940798,284.5693276120214,-0.011554931667475584,0.008901548147101944,-0.5370745307706429,592.4088966517702,0.5871289914180321,1000.8600084402734,0.0012286747350178304,0.000471743159846438
0.016302237783676624,-0.001417287615500236,0.07059890203954164,284.03519353027326,0.00046009047784298704,0.005292154034066296,-0.5758245054018978,415.97026846877964,0.5863277902954099,1001.0255900056153,0.0012445267725294212,0.00026717582216788
-0.011105109944539115,-0.013395184118161289,-0.20144520170819888,284.2119739928519,0.0029242533010913766,-0.002424315644177857,-0.5537163277138967,9.238377968029129,0.5865929609892778,1000.970788062216,0.0012392577654783705,0.00023378803415750088
-0.009950160869168388,-0.006792553583765503,0.1422395144096976,284.50388132503195,0.006550023671009046,-0.00959488775755396,-0.5697775155201887,529.2712968121417,0.587030821987548,1000.8802967892401,0.0012306061442472886,0.00040625982007554
-0.015877173062907705,0.0005000071714941801,0.06739357957372197,284.22437538871463,-0.00018921885570917626,-0.006008434858808665,-0.5956819877552969,407.0779369976819,0.5866115630830719,1000.9669436294985,0.0012388889757361675,0.00028260107911770967
-0.0014475064911155114,0.00932119132053988,0.17354028169191518,284.26857557390565,-0.015254295526075365,-0.002368870140314799,-0.510627649386956,574.9244275512779,0.5866778633608585,1000.9532415720893,0.0012375754536225842,0.0004905156670294894
0.0075211807873914755,0.01817612807928121,0.202743714000692,283.561498166191,-0.0004443962670076751,0.00018388870560482955,-0.486679807772805,604.8428412445716,0.5856172472492864,1001.1724355684809,0.0012587561414068651,0.00016060867574364647
