x,y,z,T,u,v,w,p,nx,ny,nz,qn
0.0105487248384547,-0.01290100098322037,0.205,283.7594047915074,0.0,0.0,-0.5778853773088664,603.4849267396689,0.0,0.0,1.0,-32.975432107221984
0.008255168718951348,0.01714765341650725,0.205,283.50063740349015,0.0,0.0,-0.5132935902951488,604.4455807587996,0.0,0.0,1.0,-29.050234051247628
-0.0014939238609209256,-0.010695435420833597,0.205,284.00778463159867,0.0,0.0,-0.5548367903174779,605.6916399897563,0.0,0.0,1.0,-34.9635844105604
0.005468641681136359,0.007682908672762108,0.205,284.20784560407276,0.0,0.0,-0.5118997158967423,605.7339944078905,0.0,0.0,1.0,-36.480106753412535
0.0072255569048001265,-0.011431940323910665,0.205,283.89381526224406,0.0,0.0,-0.5980007662851994,602.8223646807605,0.0,0.0,1.0,-33.179123423909466
-0.013662323853177527,-0.01353419503709793,0.205,283.54739990778006,0.0,0.0,-0.5058967208983712,604.3603135701713,0.0,0.0,1.0,-28.43899478952669
-0.015840145497144235,-0.003635228808068781,0.205,283.8877175893103,0.0,0.0,-0.5847994999285839,608.0538028346964,0.0,0.0,1.0,-31.889565703139056
-0.00105974704754343,0.01893100828167991,0.205,283.5153273095042,0.0,0.0,-0.5158366551716693,607.2179674674927,0.0,0.0,1.0,-28.394654650947754
-0.0012170606065794655,-0.01703875549728801,0.205,283.5507697987775,0.0,0.0,-0.569577175824559,603.0312595176937,0.0,0.0,1.0,-31.051638695286243
0.0029963894801344633,0.01553820317373521,0.205,283.6222551335049,0.0,0.0,-0.5905976782906055,607.3992552299277,0.0,0.0,1.0,-30.997000731782855
0.006364576888531213,0.012871243187094962,0.205,283.82189556775575,0.0,0.0,-0.5999550566885044,608.458874596708,0.0,0.0,1.0,-33.77726851711869
0.0021436338832366724,-0.014257659610111061,0.205,283.783705881176,0.0,0.0,-0.5998930708445708,607.3279661241477,0.0,0.0,1.0,-32.02938233285743
-0.007476816392113698,-0.004985676912697679,0.205,284.2119525582933,0.0,0.0,-0.4949278895925515,607.4383459107449,0.0,0.0,1.0,-38.06304875692535
-0.01726835331120772,-0.007849868937269413,0.205,283.67112708341995,0.0,0.0,-0.5155440403032914,604.5367546697075,0.0,0.0,1.0,-28.439837671759108
