x,y,z,T,qx,qy,qz,k_wall
0.0003534463669082474,-0.008108369500713773,-0.036231348608871644,291.22127232153633,-92201.59982781898,2115185.527299471,17.280581627881656,180.0
-0.00394406627318423,-0.00747623527492982,-0.09760241805594363,289.1934403805213,1032403.2240444325,1956987.755005638,16.06948083025276,180.0
-0.0008910612782064805,0.006735754858737679,-0.1034241277241228,302.24052309461,291361.7832015702,-2202476.5241742246,17.52265900787108,180.0
0.007026457115853259,0.0008070136836160099,-0.027462425584859312,298.9624822555449,-2089821.6671107502,-240023.47895505445,17.270339283259865,180.0
0.0015712336940117049,0.006772373323798797,0.09309406022688652,298.2089523357569,-433049.952977692,-1866543.44328018,17.748261385833164,180.0
-0.0045245790638359755,0.005659800950813317,-0.19567756182709323,299.68403044077587,1476816.7387340367,-1847351.6904305187,14.56281307613726,180.0
-0.005772260710734417,0.005524107367468838,-0.1502080680775974,293.0660657099816,1657628.6115913128,-1586366.0504436323,16.03313035800343,180.0
0.0043272856858472195,0.0066654404124981085,0.051757339502870786,291.929287205812,-1078369.5686692651,-1661043.1167335801,14.389000710567018,180.0
-0.0030534419347255735,-0.007420841829100683,-0.015050843296320643,291.9127423421138,793094.3371526438,1927473.2440897617,15.747131748068359,180.0
-0.0049439221577899095,-0.006381984399301931,0.10583275983597076,290.5681826052728,1161317.8335927892,1499115.8962610932,13.395721959441975,180.0
0.0008485774538339105,0.008267402098360657,-0.05744730270894005,289.95465949199286,-219544.01879962557,-2138942.8548991494,17.59981767357516,180.0
-0.002026466154299376,0.006324645238745074,0.15762376335540004,299.11465251992576,554048.4821173509,-1729197.4440446333,14.188392167311576,180.0
0.00036751106604060685,-0.00721286880826816,-0.12315148921760434,299.07300170536917,-114612.6872743347,2249418.7344592777,14.511612768843964,180.0
-0.006632432631351031,0.004129349976311159,-0.03626360827563299,293.41947908166156,1797355.9124220589,-1119033.091915613,14.857797252839319,180.0
0.00778182477521895,-0.0018781337126677834,-0.06332942572264624,292.2477960156664,-2099056.9693509904,506604.78394509206,15.305611411307972,180.0
0.00220028334618496,0.0070832612343345175,0.05897506308095332,295.5246263783516,-584151.4224044179,-1880529.2202356008,14.653645951367293,180.0
0.004141062592187905,0.006835754331462183,0.19942479190981274,290.2141794996321,-907150.3021213163,-1497455.416083611,16.3783193144862,180.0
-0.0001385491424624466,-0.0073348878726728056,-0.11512235504178717,298.14627920108876,42301.17547406648,2239453.6225197758,16.092946156074824,180.0
-0.007470859260275517,0.00288144139323541,-0.12483795484365802,292.7695665929575,2103896.9389644144,-811453.611402896,17.33896323342286,180.0
-0.003934755316508487,-0.007167961408220657,-0.02488758318113521,290.7659850453634,1010312.6814153554,1840491.1431817568,15.50533270474411,180.0
0.005682968093662776,-0.0056861422606050835,-0.1556239427149322,292.6899899800392,-1627888.1933528206,1628797.434580987,15.535338296433082,180.0
0.00634114432262442,-0.004655491802195122,-0.13861218737043046,294.0423933044978,-1834945.7558897622,1347166.1405873806,17.432111160193312,180.0
0.00462852891656718,-0.006868513243673384,-0.18393818501808637,290.8949239372763,-1311494.680295364,1946194.729036464,18.316517050524133,180.0
0.008118615458979607,0.0008098649470513868,0.1043006214715809,289.8559637903653,-1889319.4422971841,-188467.30675078373,16.912244096770934,180.0
-0.00786805975081222,-0.002451783891378157,0.07173065238479062,289.57419861544315,1861071.7815221802,579932.7863725866,19.702994808170494,180.0
-0.006212052261434346,0.0039851345940677884,-0.11059417685308086,297.4424970055151,1879339.1511667997,-1205627.246859562,14.23875826564482,180.0
-0.007151103946344672,-0.0017266964947183997,-0.07548728090107973,297.5542150619415,2117379.1663808036,511259.68969424965,15.615466784701592,180.0
0.005287292181496781,0.006272176091409394,0.15014114410409676,289.27621591798106,-1177820.5410296866,-1397217.62744081,18.659370506543883,180.0
