x,y,z,T,qx,qy,qz,k_wall
0.004449262492767214,0.007159327760244979,-0.14357482192199542,283.3402244900171,-657220.8816004518,-1057536.9985258752,12.34424640164401,180.0
0.006794581726164635,0.0007050611251285255,0.20029597108681704,287.6146691143722,-945583.5888258135,-98121.45263825219,9.003704846548018,180.0
0.006711628505442699,0.0011612655048405256,-0.1156289237147406,290.31420440477183,-1203310.8203404872,-208200.34156085833,7.3797539838078094,180.0
-0.0012164166016673805,0.008219637836407516,-0.005223063012540857,283.19506682713853,164935.3258228836,-1114510.1463065066,8.362911613540316,180.0
-0.002935461649368937,0.007242508349314962,-0.15910749432683352,285.99140588307137,472699.61590986303,-1166266.612844745,9.493107561873966,180.0
-0.0016748466584989995,0.008001316363000093,-0.1808932810307371,284.5732420761675,261648.65947036797,-1249985.2985069829,9.647341205175476,180.0
0.0040189361469721565,0.005252753901714401,-0.02871238029964787,290.3804831868747,-696833.3626410553,-910761.9605290852,8.879342091799346,180.0
0.004793672981521361,0.005625389411870054,0.16660888265914067,286.0384231836708,-635306.291294502,-745533.8105287895,8.38362261430067,180.0
0.007132756275692922,-0.0007422983092233728,0.07735461991778345,287.2256127321188,-1050264.4369844026,109299.89553515527,8.528197218481825,180.0
0.007081914580074588,-0.0032411269238693846,0.0110555710227013,285.21916641691257,-1011781.3867314523,463054.4263879944,9.61379395260754,180.0
0.006494843088559593,0.002375198414698637,-0.10341946547452012,289.76185867381463,-1137083.0195080466,-415837.2648099227,10.192681771770955,180.0
0.0023983255250410347,-0.007913942917283505,0.09281351214994552,283.0248874060404,-302408.99145912373,997882.6773483271,7.91086257062405,180.0
0.0072940486870971995,-0.00046274522888865724,-0.18087216178270643,288.4604524045894,-1274495.7440264549,80855.89363153125,9.593351098452107,180.0
0.005827174796369844,-0.0053214752613790165,0.174957738730341,284.0105646082584,-718010.3828598232,655699.3094118466,8.994600336522305,180.0
0.0032445780061276315,0.006556741043731267,0.042125396754663286,287.034184194176,-481702.5435548547,-973439.021108751,9.726553903238695,180.0
-0.004258351954918937,-0.0065734291640777934,0.17337491795736723,284.39091399366305,529405.4358994649,817219.7058401918,8.837661509729951,180.0
0.0004518775026825455,-0.007113097232664772,0.0773546433193664,287.39683190580314,-66946.08329537213,1053812.1437760405,7.163966358789761,180.0
0.00033529007996932383,0.007086635701557557,0.02560994826386731,287.9809788741714,-51997.77742635888,-1099016.4276407822,8.880435555118563,180.0
-0.004876783119683881,-0.006006024479184709,0.10621449877603337,285.11090276994634,650032.0984984497,800549.9937201563,8.777198455749884,180.0
-0.004786514512651008,-0.006391407014043224,-0.17241549376304244,285.54334712491965,761173.1155553003,1016390.356031078,7.543787629081127,180.0
0.0027120959114613724,0.007861707928768167,0.12552012039784308,282.8824366270656,-330906.8649448881,-959218.7034489014,11.015795177948217,180.0
