x,y,z,T,u,v,w,p,k_eff,rho,mu,mu_t
-0.001275845806480836,0.005849814088544102,0.05755295549589837,305.1719711999405,0.0026971336638522358,0.0005882454762593307,0.6941871272381954,604.1337532133359,0.6180329567999108,994.4731889280184,0.0007493663405736205,0.00026309798117185563
-0.0034913873322432645,0.0007654255038104152,0.16010229315845845,303.75431681377296,0.003373609808026764,0.015388275526541194,0.9015927277204561,192.04866947665948,0.6159064752206594,994.9126617877304,0.0007753012592639616,0.0005600854442402033
-0.005071926423761223,0.0021613635899963264,0.018862336051975404,305.7724655983429,0.0020829639265921266,0.004887951211874536,0.7423298591080575,752.5041345544863,0.6189336983975143,994.2870356645137,0.0007386440234994,0.00032144610190182175
-0.0023208545678870102,0.004270815482532545,0.02246822047025568,305.78254632808927,0.007755886534748877,0.004214718422232403,0.7878737100783119,752.2127881131313,0.6189488194921339,994.2839106382924,0.0007384653394167506,0.0004017621988500863
0.005416478575192499,-0.0015942208271043133,-0.12334729902787984,308.662674738939,-0.0012980528916129205,-0.004410226963135772,0.744200025354113,1335.2458963593592,0.6232690121084086,993.3910708309289,0.0006891445771738298,0.000305080834317316
-0.0009156892539004326,-0.004724355884278805,-0.06667857570512517,307.67117393177926,-0.008921693266575357,0.0017292301534658863,0.8079186210291774,1118.5944429520584,0.6217817608976689,993.6984360811484,0.0007057401460244216,0.0004077195568334275
-0.0027434424549299665,0.002693346609933615,-0.1253366403862707,309.23578134885975,0.010017020236972556,0.010203335318464821,0.86346277788933,1364.6901994958023,0.6241286720232896,993.2134077818536,0.0006797305887222974,0.0005268241710034681
-0.0005945196688398864,-0.0020562857546919666,-0.0007770469412280989,306.6731756055022,-0.022550588169541124,0.006519895486368622,0.975919077492483,865.8059898023066,0.6202847634082533,994.0078155622944,0.0007228480719416091,0.0007365531420321242
0.0011607574225542998,-0.0015718522866950875,0.16584747801614844,303.62581322629154,-0.019691301842522616,-0.014541331247812803,0.9450573907462181,189.72122216411304,0.6157137198394373,994.9524978998496,0.0007776960460667843,0.0007595089077991987
-0.004936329401629768,0.0009351401516437136,0.13264160301460567,303.9628852537612,0.0014791779248801507,0.007808144552443014,0.8005604635219931,294.10013438967366,0.6162193278806418,994.848005571334,0.0007714300752488944,0.0003816461165003701
-0.0035298963570710453,-0.0015385037790934814,0.12960321230086133,303.919766352523,-0.00569994779830226,0.013077787160573328,0.8823661461048241,323.96126874712274,0.6161546495287845,994.8613724307179,0.0007722288056755973,0.0005260793318137212
-0.0039265697265789285,-0.003939837012599312,-0.13674636565979675,309.07774215504907,-0.0035759356970468787,0.003563893838073651,0.7253787622664971,1400.6291378365931,0.6238916132325736,993.2623999319349,0.0006823136621296071,0.00031539723568656415
0.00031973630079886497,0.0008157670467291829,-0.15267604885812364,309.7694702133247,0.0281938095416444,-0.011050439466042528,1.0102811305456694,1490.6229243861544,0.6249292053199871,993.0479642338694,0.0006710797577134167,0.0008921613529431667
0.004056751067387257,0.0050021237162045425,0.19566391636646133,302.2191380340923,0.0002493463948919585,-0.00020222135857020338,0.6649831825253772,34.307572042817334,0.6136037070511384,995.3885672094315,0.0008043994435689002,0.0002073380721265589
-0.001503708959780993,0.0053403859500939215,-0.000737298495228883,306.5407774950284,0.0049340201065275245,0.0013892872746012908,0.7266319535700232,846.1957452239229,0.6200861662425426,994.0488589765413,0.0007251486143087051,0.00031716303334090564
-0.004250336638262305,0.0025088752110468664,0.11557592169139189,304.03705950563017,0.0042820709522315035,0.007254343689861716,0.8075506944415722,373.34982730086523,0.6163305892584453,994.8250115532547,0.0007700580109045752,0.0003925456654380918
0.003817935915912231,0.004403421239171398,-0.1859646433016297,309.8725713098285,0.0027335205333937,-0.002370067648420393,0.7285833464126544,1598.3742304992475,0.6250838569647428,993.0160028939532,0.0006694212730459998,0.00028269534599508487
0.0037856875371184554,-0.002275703890916389,-0.1597109285976414,309.3598562147969,-0.00577855808562813,-0.009612768785339844,0.8345430093993114,1490.8794599913908,0.6243147843221953,993.174944573413,0.0006777094998516694,0.00045636408524995196
-0.0011754051679374333,0.00016547534782259432,0.10833284012436087,305.06317548579955,0.003988218075323192,0.028329126956252795,1.0058629512012316,416.78288947941655,0.6178697632286994,994.5069155994022,0.000751325565632177,0.0008539081900312524
0.005245568162524883,-0.002712367471408341,0.13540211190525667,303.413362786131,-0.0014707371303159902,-0.002844323989117518,0.6941653828987249,297.3625617562236,0.6153950441791965,995.0183575362994,0.0007816714973055542,0.0002731901513581928
-0.000492053182439667,-0.0010382807965230903,-0.0694171010593444,308.39672192287424,-0.02603730023039147,0.012339375324482637,0.9882655993441107,1148.0593087912814,0.6228700828843113,993.4735162039091,0.0006935573638921186,0.0008585877032256446
0.004757408645154217,-9.761720309513179e-05,0.11778892952331768,303.6943022698193,-0.00019238229273221727,-0.009375818540169618,0.7907244261363483,362.0533077559069,0.6158164534047289,994.9312662963561,0.000776418768308345,0.000414349533195032
-0.003545345943759579,-0.0027774547386674986,-0.05176288515317162,307.6265756685263,-0.006628929891142096,0.008461649932161421,0.8235699352097648,1059.6411141673143,0.6217148635027895,993.7122615427569,0.0007064959452759656,0.00044569273641173327
-0.005556557160887303,-0.0005491071163488923,-0.021584265670648167,306.5705330076025,-0.0004852547975474639,0.00491041900548612,0.7343789337264464,933.7252248115301,0.6201307995114037,994.0396347676433,0.0007246309471230676,0.00031278485821771763
-0.0015363933972429961,0.0013397566988773907,0.16595067828050566,303.5558253057153,0.015788943020037954,0.018106293348455354,0.9799477161243038,176.8973752119334,0.615608737958573,994.9741941552282,0.0007790034476857475,0.0007491085848727043
-0.0033205653337475102,0.003948090548315984,0.12991362841327822,303.5264692637529,0.00552678513868665,0.004648335926951242,0.7883146257417796,313.1954070888092,0.6155647038956293,994.9832945282367,0.0007795524840630341,0.0003650665264766478
0.0008483709537583755,-0.003140893866312097,0.11592233875309951,304.41370972689515,-0.01687661995796928,-0.0045584584450703465,0.8978319189990301,378.29639774183494,0.6168955645903428,994.7082499846625,0.0007631283582699679,0.0005995751831324112
-0.00429592323443851,-0.00016953181865904588,-0.039968205168082055,307.0814412716845,-0.0004672817520976312,0.011840883627294461,0.8313050259215514,1010.7689725062926,0.6208971619075268,993.8812532057779,0.0007157999213549026,0.0004708594356126937
0.001573703680976025,0.003663589012519305,0.19385874459847577,302.5224485935856,0.01243162444058412,-0.005340034888139807,0.8761499431485387,63.59355428889341,0.6140586728903784,995.2945409359885,0.0007985651164021159,0.000509257445961865
-0.0014931839876466822,-0.0031332019179748766,-0.18504822229017298,310.245299445539,-0.014724398455151094,0.007017178138066444,0.8760417220351778,1604.5549266224598,0.6256429491683085,992.900457171883,0.000663459685980771,0.000572822841649308
-0.004180659485100815,0.002908089404581664,0.1421857720450798,303.46873996257006,0.0043274089018066385,0.00622106839038194,0.7954447808083848,264.59054945356127,0.6154781099438551,995.0011906116033,0.0007806333051140325,0.00037321455899029185
-0.003307685325621568,0.003306014767265231,0.006024044916972476,306.02439840310393,0.006940867276665626,0.006944374557983323,0.8023775011390135,821.7728817490124,0.6193115976046559,994.2089364950378,0.0007341913704437266,0.0004244194050950984
-0.0012497464934584427,-0.0021124964899728606,0.16910367518389555,303.3657956535411,-0.018748368204693333,0.01109147756367835,0.9361520655562343,179.80320759816703,0.6153236934803117,995.0331033474023,0.0007825643717884272,0.0006979092600931522
-0.000320214517638969,-0.004071031287903327,0.07686960829644399,304.74396407476047,-0.012971291350364176,0.0010202809826722287,0.8630506385117908,539.8792853401055,0.6173909461121407,994.6058711368242,0.0007571036311198341,0.0004974024119839147
-0.002150205405719531,-0.0008007982855035042,0.13967718259392928,303.919336510752,-0.007903360657824097,0.02122113535635196,0.9630363404558107,294.6700473576994,0.616154004766128,994.8615056816669,0.0007722367721854291,0.0007176018524397993
-0.0035642690248575207,0.0013532181717720705,-0.0192251565406506,306.82406007636024,0.005136402813286083,0.013528876443192075,0.8623213941670307,929.1354805371267,0.6205110901145404,993.9610413763284,0.0007202352085107759,0.0005307683131090266
0.0026842246675965057,-0.001593711388376593,-0.040057644573107204,307.6264116470396,-0.009286943861049257,-0.015641629958988424,0.9297960694713563,1018.412255863232,0.6217146174705594,993.7123123894178,0.0007064987264138063,0.0006157914165004342
0.0002800730428433321,0.004501077467652155,0.01709651372684945,306.32437904507555,0.010695869149752965,-0.0006655350058189533,0.8090691413616359,782.211481777823,0.6197615685676133,994.1159424960266,0.0007289245158792858,0.0004449498313917194
-0.006282065140002583,-0.000507555800778049,-0.07266162639776294,307.3496749389154,-8.562723637184895e-05,0.0010598162326620334,0.658419120351617,1128.134206478574,0.6212995124083731,993.7981007689363,0.0007112066826433087,0.00022430330759715692
0.0040098506206719215,0.0025152122370241266,0.1319815638636719,303.93769236503084,0.005054638486097323,-0.008058304175050462,0.7998423498084637,303.4668214416048,0.6161815385475463,994.8558153668405,0.0007718966455348964,0.00041742614471665124
0.004251891482600935,0.0007983917517049506,0.027718041623208983,305.8046633376753,0.002160148348683885,-0.011504022111087314,0.8289013894824951,742.3810965778455,0.618981995006513,994.2770543653207,0.0007380734599525938,0.0004675445566511787
0.0020142039206381608,-0.004808106677595595,-0.13147110351219593,308.9234141723964,-0.00639202167039588,-0.0026777349116042966,0.7691323347620932,1377.5862692538192,0.6236601212585946,993.3102416065572,0.0006848455503137539,0.0003584054508097558
-0.0031734206970628733,-0.004887320279938932,-0.0869784539616155,308.28299615975675,-0.0030383430390129615,0.00197284813200356,0.7108668465874808,1198.1662136725809,0.6226994942396351,993.5087711904755,0.0006954529578210932,0.0002828036341102708
-0.004079185773219155,0.004037269693555417,-0.05206535125669903,307.16088790032154,0.0028814537965743845,0.0029113698675956967,0.7092385660690863,1054.2337351662418,0.6210163318504823,993.8566247509003,0.0007144363923286872,0.0002936274175444472
-0.001992445392275309,-0.0012058241717975689,-0.10881316086013745,309.0059834211278,-0.011628768697187902,0.01921481352791878,0.9330789135645938,1301.699862267462,0.6237839751316917,993.2846451394504,0.0006834897617326945,0.0007133641624344645
0.0007122559948469794,-0.004207407434002314,-0.09450799918873856,308.2582041481721,-0.011853745469266886,-0.0020066754656665646,0.8474897969835815,1241.3677328559183,0.6226623062222582,993.5164567140666,0.0006958668812196903,0.00047479764423995587
-0.0006668376838001848,-0.0045151381332149635,-0.06327135566289294,307.57633708472304,-0.010312138465500373,0.0015229927250231638,0.8284348159291338,1111.8591380446583,0.6216395056270846,993.727835503736,0.0007073482995636543,0.00043826278102413634
0.0018249892219876478,0.003303691887269986,0.09502678737923578,304.79971689914714,0.012847229550736349,-0.007096925579785153,0.8652403968517584,454.93477285080917,0.6174745753487207,994.5885877612644,0.0007560912526074999,0.0005354768793166736
-0.0013948323683871402,-0.0015530999476440891,0.028842394192574228,306.33331231870375,-0.017677091900236565,0.015875720039013507,0.977949875498928,741.860292931171,0.6197749684780556,994.1131731812019,0.0007287682522595209,0.0007430763177669759
-0.0010700261481446244,-0.0020113904955776116,0.16428933155200912,303.53462683705817,-0.020069093033107242,0.010676422287063178,0.9438268978899174,188.38020282981282,0.6155769402555873,994.980765680512,0.0007793998768455594,0.0007195939327659914
0.0006931944754393271,-0.005265121380672103,-0.17708312522102485,310.0233629544104,-0.0063498925968756646,-0.0008360131038850628,0.7486882859612111,1566.707258164068,0.6253100444316156,992.9692574841329,0.0006670030162879825,0.000346392914117309
-0.0023568931844973454,0.0006949591932156619,-0.0875082781835709,308.3936458355484,0.00615674271737182,0.02088005323324686,0.9260048688672929,1219.2717032023163,0.6228654687533226,993.47446979098,0.0006936085684146138,0.0006975733329220974
-0.00403493720753513,-0.0023996413584967337,0.1872670812961225,302.46726588670344,-0.004969189136577928,0.008355567829943678,0.8071432971283502,85.27772462490857,0.6139758988300552,995.3116475751219,0.0007996234246850894,0.00042220664557552257
0.001676366815910413,0.004070747698222028,0.14173849018497267,303.7120670705817,0.010443828468089365,-0.004300853006098189,0.8365505451723948,272.03375279117415,0.6158431006058726,994.9257592081198,0.0007760878086730888,0.0004581652205928506
0.003153436586875964,-0.004783436606472701,-0.07516861357415636,307.5566122731759,-0.0034645580476421914,-0.002283978027430517,0.7368280781289165,1150.4583393543212,0.6216099184097639,993.7339501953155,0.0007076832343214688,0.0002948494815364411
-0.005536160720090109,0.0020942319585634437,-0.17899776810287849,309.94389324722573,0.001106840223508671,0.002925963069061257,0.7065192584148056,1572.3175585333206,0.6251908398708386,992.99389309336,0.0006682763870602974,0.00027150434440124054
-0.006031081344903909,-0.00026909383119020437,-0.11993425950194316,308.26609437963674,-0.00011110558090746663,0.0024901603777460605,0.6822652010088794,1334.7082592010327,0.6226741415694551,993.5140107423126,0.0006957351204772838,0.00025697457807946736
-0.0029302584354719335,0.0026074411954465663,0.11932206243866142,304.07997775990606,0.009226455809015502,0.010368747725198982,0.881391932358682,362.8319576980883,0.6163949666398592,994.8117068944291,0.0007692652301793852,0.0005172439817645054
