x,y,z,T,qx,qy,qz,k_wall
0.0020716745986656387,-0.007724861249932218,-0.18551198279807757,291.1563322387232,-680821.7516326249,2538648.4782336545,21.52421343929419,180.0
-0.007274008087745424,0.003933388189886691,-0.15028460683972303,288.31924849723055,2250100.181358571,-1216731.872257365,21.1313072903386,180.0
0.002751699190024369,0.007793826932178967,0.0302306421431337,286.8935086232438,-731595.0952500674,-2072147.1218514682,19.777360239368985,180.0
0.005705203977775895,-0.0038707964961837886,-0.003606357681024408,298.04385969274483,-1874388.262216805,1271711.8522211453,21.408322873582843,180.0
-0.005907125102902345,-0.006046076358730606,-0.07055904976751434,286.269633388618,1676368.0835560707,1715800.7087981,19.414564641085697,180.0
0.007919355455211186,4.6043593678988856e-05,0.08829572298043001,288.88623422020976,-2081509.497830987,-12102.017405219542,19.0291116751869,180.0
-0.006452543463104182,-0.0034254366102806546,-0.18493646168116354,297.806183012022,2320496.3193205437,1231872.8407910855,20.80240841892592,180.0
0.0021295385777886184,0.008196700484376793,0.1479506523236094,284.40525426653545,-493460.7411704011,-1899355.0707931088,19.327887666405857,180.0
-0.007447782961867633,0.00017135380088527537,-0.15227399989324325,295.9286004986279,2561299.6845332794,-58928.73602763753,19.98874863810034,180.0
0.007353974872210138,0.0007091587609828436,-0.010989072757243201,294.34218104000536,-2269295.807233549,-218832.81231251403,17.62961655574952,180.0
-0.005501779827092008,0.0055296964610710595,0.08528209521097149,289.62147662541565,1472389.7512884508,-1479860.8182982246,19.63206767118618,180.0
0.0028424087960314207,-0.007470795108141609,0.17936338952853073,287.1842543784677,-675527.1314252275,1775509.8407782777,22.377297927781857,180.0
0.005785893698608539,-0.004247917091416784,0.06735794764032901,294.60128434154126,-1711591.5727727925,1256625.0737124716,19.31736637985428,180.0
-0.0014326677196277685,0.006507309149000437,-0.1718303595165624,303.4021289660835,559257.1011976978,-2540197.424293739,19.152396061459626,180.0
-0.005708109110875784,-0.003676324760971929,-0.14740618646049167,301.9108077658496,2145734.984528352,1381967.040376878,19.801724335669856,180.0
-0.005371242820743395,0.0038480998170038897,-0.01801732444857443,300.6806607954689,1864699.6386770466,-1335919.93097926,19.89653025445332,180.0
-0.006952861383372152,0.003354161842794811,0.06490324757349694,290.5135974086649,1916866.958365265,-924724.6068847426,20.775552370680998,180.0
0.0009588231485409643,-0.007100120982581266,0.09891903501629948,294.1621407403382,-275730.637540035,2041795.5992380504,20.02696912688817,180.0
-0.007236387400567454,-0.00026268218768958905,-0.1653513472841115,297.99730287792846,2586390.28789275,93886.4410423214,20.685452570014142,180.0
-0.0038189778082918673,0.006584458186210076,0.18445852637738083,289.80995858704495,947995.6251404634,-1634478.6138569808,21.065525447223287,180.0
-0.0064047271244663485,0.002759244025006904,-0.09214352189237116,299.056833627031,2242629.267332742,-966155.3546216178,21.88411142644286,180.0
0.001975559750170329,0.00805335750405243,0.13650031249435848,285.7001263971478,-472982.6941093706,-1928111.1232217709,20.733682998936672,180.0
-0.0040626126198010275,0.00535604035007873,0.10750279588185666,297.1759023533277,1234760.6729134435,-1627875.607578522,19.217848265677098,180.0
-0.007424639327610095,0.0001121821890643751,0.044495762614393364,293.1521300633499,2168768.3985833176,-32768.88961083451,21.068367331884733,180.0
0.006390543679208671,0.0019050718272571575,-0.18329819031027747,303.7162845566652,-2514579.345509486,-749616.0747822407,18.542244596795967,180.0
-0.002771881596506311,0.007737274804931824,-0.09553045158459633,288.25118158761086,825836.3352694236,-2305193.2225138946,18.136093753239933,180.0
-0.005927765538195328,-0.0036471913785278373,0.08000831801150074,296.17526740968145,1786949.563720444,1099461.00274564,22.79000850951155,180.0
0.0019418459966793348,0.006513267484515158,-0.002292689996377606,298.92557015776174,-646405.077436846,-2168147.824232511,19.337402751606387,180.0
-0.006043617975856489,0.005669039330617524,-0.05764573197761355,287.3349830042858,1730741.1815137172,-1623471.2167971241,20.791931470928503,180.0
0.0029359568871125956,-0.006426679025961623,-0.13093782760555478,298.9941054798796,-1046875.5643055738,2291564.0421855925,18.862269348399323,180.0
0.0012638256903665904,-0.008078927087169658,-0.19100113919345263,289.65242337563853,-407920.18509851955,2607604.4013947584,18.717080977069262,180.0
-0.0034596938912061295,0.006916992055727703,0.05429924849536408,290.55594054570577,961524.1133925702,-1922382.4022790608,22.044879991363707,180.0
0.0021975369580165514,-0.008013004810125918,-0.14173329370463253,287.9003119926032,-672026.0728084751,2450447.140058421,19.484853656167832,180.0
-0.006010849778037877,-0.004211207452548394,-0.060742718868135454,295.5806400399179,1948552.9596975965,1365158.1803866606,21.558408695256773,180.0
-0.005784919100117591,0.0037138879429376393,0.14233428480103275,295.4059353028746,1660823.1135363884,-1066239.7917698734,20.710935849798684,180.0
0.0015208783808207762,-0.007012828215784347,0.040002550837573175,294.98385960978857,-461611.71202591056,2128509.2086619013,23.00574642236385,180.0
0.006975212479976221,0.00019526935052300407,-0.0542072764248413,298.455829652663,-2365205.467675469,-66213.34286981054,21.60478781661766,180.0
0.006442880532935035,0.004266366981177618,-0.06424901426997034,292.3148318414103,-1989534.1912836237,-1317436.0347404496,21.43511320596093,180.0
0.007311570661959585,7.014728065782812e-05,0.15347005822442786,292.3018872913376,-1951297.6447918825,-18720.768746491227,22.5703179777788,180.0
0.007912912967098538,-0.002573683301783154,0.12907117400023274,285.4186067108655,-1902035.708605873,618639.1235425379,20.09053335533107,180.0
0.007496351855627909,0.0011227621326524038,0.17571843098311177,290.1602253359196,-1885920.5124634893,-282462.7468622283,21.326360934071143,180.0
0.0019220639117705754,0.006820928847903955,0.031880037934429534,296.0271060896193,-595127.9145326202,-2111961.592728247,19.70880386558375,180.0
-0.00267162804917217,0.007168321441131995,-0.17917491141069872,294.3135849016852,913487.9138836074,-2451005.4838418905,19.635819573788346,180.0
-0.006691682244274755,0.00167209331102556,-7.895852493561284e-05,297.970137189768,2190678.900062595,-547398.905340057,21.292806557200407,180.0
-0.0017425409118062877,0.006328853265613128,0.031085457956947227,299.9731959069958,582884.8409610852,-2117019.2356453813,21.115260385940278,180.0
-0.0020890087009532506,0.008029857514070203,0.19510316157740967,285.1293835788115,470376.05053959106,-1808059.804700893,20.63611921493743,180.0
-0.0014384773611174396,-0.006389371793531721,0.17971338946431556,297.10372026251866,417088.5429044799,1852607.3774070046,20.966982148189047,180.0
0.0015211184300102235,-0.007122852610019308,-0.04033107699292937,295.5610136704632,-488368.5889516561,2286855.1257000878,22.634358707998064,180.0
-0.005534851972754344,0.005189564933471058,-0.08243263778922331,293.5501576594152,1767201.659776369,-1656956.2852072932,21.11814742925343,180.0
-0.0068061602356503555,0.004952350688264846,0.06737413639521553,285.26468184079664,1716920.7288696463,-1249279.0735041073,19.69449084953638,180.0
0.006725638646371374,0.0027560839723740835,0.00817489843649341,295.05949535306854,-2074153.8478373638,-849962.728721203,20.099479174756887,180.0
-0.0019673659640345132,-0.00814175620444342,0.17794095159040016,284.8081222685559,446861.54754014546,1849293.8496054735,19.630238944775318,180.0
