x,y,z,T,qx,qy,qz,k_wall
-0.007136633795405223,0.0011606302307821052,0.11550924166784157,294.2475375503219,1607750.8219167544,-261468.3982640038,23.446327945040448,180.0
0.005956428460827805,-0.0026672649338844467,0.17536444023565032,296.8923772838705,-1352547.6101922852,605665.4311892331,19.82561359186805,180.0
-0.00046080108678461784,-0.007626143669550616,-0.09302279053999425,294.7809801439608,129113.8234418296,2136801.747068391,22.707991953330726,180.0
-0.006953413392958141,0.004223915857956885,-0.20153291300139378,291.9955914519912,2057209.1257472974,-1249670.8822429047,21.496745360386452,180.0
0.005684712523725552,-0.005490008563595773,-0.04382157091510899,292.03438770721334,-1452977.9695302646,1403212.8207266682,22.143280331109544,180.0
-0.0010145309870027695,0.007841012304895808,0.11300150102283871,290.3425166787681,209803.7644805694,-1621511.7329887096,22.263792743439947,180.0
0.0018952029183731058,-0.006940401804073329,0.13938296670049236,293.98319675412114,-413647.89936074475,1514815.4317105527,20.988960843286677,180.0
0.004191142020679774,-0.005937804032661828,-0.07150476468712869,297.2262955630061,-1204000.2445605174,1705768.373441502,23.926525897954015,180.0
0.003721145580992042,0.005678605147732383,-0.10485003187611033,301.5639895810976,-1189219.9990374902,-1814793.4987591214,20.461355861785364,180.0
-0.005604763321208866,-0.005499140701483543,0.14274726998343237,290.507299141315,1114970.6847627824,1093958.8921334762,23.94062953775918,180.0
0.0029784636229736113,-0.005868651548932578,0.1583378860735208,296.95347257644795,-689606.5757572664,1358774.5936381472,22.885055644867446,180.0
0.0021532386325784168,0.0063666762985453524,-0.03722287611078548,300.6548705637384,-641954.4121908562,-1898124.9356221985,22.230460961964756,180.0
-0.007780870825899412,0.0005983519212782508,0.11309600812279194,291.01578524588143,1629983.9673234134,-125346.38606957879,23.741504503878378,180.0
-0.005083511127651238,0.006316373170618219,0.007248005708164362,290.09731064305333,1187870.5003745453,-1475954.9394753238,22.315920379512928,180.0
-0.0013912684526162797,0.006531995972171792,0.008536957371723691,299.86427622889994,394022.2800191589,-1849931.9388656823,21.402990781723155,180.0
0.007473065844287934,-0.003018125818352269,0.08951582513004921,289.5680099446493,-1569505.0142066902,633871.5199507137,24.064515728805674,180.0
0.006081824911846114,-0.0036740245129270018,-0.18687377074182054,300.5179948192712,-2029478.3448761087,1226005.8938898318,23.704698110690096,180.0
-0.0031653482009062757,-0.0074036631850958575,0.09909125519535858,289.81104282468306,656178.2138537979,1534782.961122692,22.89674364674169,180.0
0.006265936323388932,-0.004117991894407219,0.11628183651683607,292.58683674716764,-1359636.162444917,893556.9095063676,22.20496294632311,180.0
0.008021003186350465,-0.0014282633321633551,-0.20424811745943258,291.9190924750399,-2376313.6097122133,423139.2901387137,23.376686694205315,180.0
0.008138504914439317,-0.0014125363181206514,0.05102698953762383,288.79579499656285,-1760815.5561371325,305610.9136387814,25.260600493188406,180.0
0.007278975624210307,-0.0017768330468946175,0.13772272028315471,292.29621124359386,-1529443.811407993,373344.6088814192,25.13026979525109,180.0
0.0033815081371831725,0.007497990428176785,-0.05193251465302767,290.00867830158705,-838609.2130083898,-1859490.9717874106,22.543223254109645,180.0
0.00792954449705426,-0.000938455553462651,-0.19449747164535927,293.2857040846615,-2373198.304482361,280866.21231988515,23.843539863987285,180.0
-0.005910942251081574,0.0032969552887348826,0.1475758369028259,296.12951308859533,1353815.4588148028,-755119.7165043844,24.462774416641217,180.0
-0.004466730940746894,-0.006393378033781693,-0.017379033995347515,292.7714776022858,1119687.2931871072,1602645.0305444028,24.18211604878583,180.0
0.00741116496882615,0.003034512164423502,-0.16370969893897902,292.858017540198,-2141624.966391955,-876891.4252328131,25.655797121572242,180.0
-0.0027370019826983265,0.007120193107304383,-0.04328673680476136,294.15985254490346,724290.7952085837,-1884211.3963848685,21.600115773916123,180.0
-0.002632485420654953,-0.006309672039634019,-0.12990833164985416,301.78472195296365,859126.8007122038,2059197.8631377728,24.029442153547834,180.0
-0.006409635847400786,0.0045157707699402284,0.1524673040956497,290.1529674469603,1257431.0409688086,-885895.9346848219,23.244558508006534,180.0
0.005079089129415838,-0.006570345759976569,-0.17181798988610414,290.3028005320828,-1427529.5468796354,1846662.357480747,22.16762340633412,180.0
0.00460140091886865,-0.005781779318324962,-0.16253929078042512,297.71670146851824,-1439284.8758008708,1808498.6887274827,23.558558096386943,180.0
-0.007018219228044048,0.0017197083299868045,0.12603937638551269,294.0130538115682,1556967.4975475604,-381511.3047982497,23.091617518815667,180.0
0.006050510090910036,0.0033751990173210115,-0.19314902202965176,302.41105065375564,-2084111.7078127682,-1162594.8362212991,20.080719314163368,180.0
-0.003930155406793905,0.007297757300400783,0.09565202238782602,288.24023236714146,795448.4129606823,-1477038.147840459,23.968217295934213,180.0
-0.0028602751037055995,-0.006354474117109034,0.01971151292053866,297.7346022819541,765089.7821542129,1699746.7172528105,21.030163096143053,180.0
-0.007442106434186916,0.00048339347020287906,-0.06944592139607231,295.89965386085015,2078451.503295692,-135003.42862756495,23.81156790313491,180.0
0.00597977060449069,0.005764425928250753,-0.1661546330511614,290.53498467484707,-1670428.0402681667,-1610272.2568266548,25.8525839908959,180.0
-0.005686374824159569,-0.004441924746477927,-0.15498590162927262,299.30963862284807,1806854.211183297,1411428.3145446975,23.422076803968206,180.0
0.0057662119158180735,0.004857391194414551,-0.196277195390602,297.19347562635687,-1831040.3272982244,-1542447.5014589361,23.66577140574016,180.0
0.003710725180391352,0.0064851791783453495,-0.11734228721360726,296.52083521760153,-1092788.3295034,-1909849.9016536772,20.594184174573655,180.0
0.002908713990327845,-0.006627934791661995,0.03438132258569676,295.54673031313195,-734600.7699171872,1673896.44258803,19.887009247121835,180.0
-0.005806616954949881,0.0031307853427947293,0.05301146447499375,299.3353282125518,1568768.8436948063,-845841.656196371,25.42127599400917,180.0
-0.0020353642301578698,0.006931992084017769,-0.03324616174530848,296.7998135017556,561756.3308055459,-1913215.522112655,23.23338943753747,180.0
0.007546966171793879,0.00373443791682816,0.08778871767503751,287.6708288464221,-1520897.9092677906,-752580.3999521935,24.167599872802494,180.0
-0.0029531136468359596,0.006862197146017238,0.11437844587923088,292.82038654820235,644983.177664977,-1498757.6674347983,23.33981982494632,180.0
-0.001744978231242325,0.007041945353611521,-0.17180880276260885,298.99177252002903,561398.8403682592,-2265552.5923894225,24.747866280395527,180.0
-0.005382149420029507,-0.006508199668664446,0.07168744758648202,287.724566915798,1106610.343349831,1338134.7316608937,24.465757064077295,180.0
0.006470185254971362,0.004643665691030804,-0.03636849097092268,291.78652363279735,-1626174.0306024759,-1167108.5534609498,24.481054227726936,180.0
0.0013861315295313303,0.007984012601427155,-0.12979634499353548,291.76568990649105,-381615.4268663736,-2198075.9488461395,21.447728047303492,180.0
0.005879767759769826,-0.003910343002124116,-0.17571894171403726,300.68277031250756,-1951505.872659332,1297850.1268315853,25.875965193729318,180.0
-0.007945975692391838,-0.0004327102691757086,-0.07866011980622159,292.239627602361,2102331.976589043,114485.70580924005,22.30710074619208,180.0
-0.0012142728050731375,-0.00837463531258016,-0.03002732821907053,288.1392724378797,284989.992986428,1965528.0502245608,20.826506609867018,180.0
-0.005180758898308945,-0.005979429800493426,0.13891800733509688,290.14566717162353,1029009.53277008,1187642.6573808717,21.286065371771723,180.0
