x,y,z,T,u,v,w,p,nx,ny,nz,qn
0.0009527501889052221,0.0064297952593796535,0.02375681828815862,299.82556887428535,0.0,0.0,0.6409377675626937,759.3768836575442,0.14657695213926494,0.9891992706737929,0.0,5125.543691968144
-0.0052302359565250065,0.003859356402183264,0.11572329508913096,298.66133239726304,0.0,0.0,0.7163073875402018,378.3372133691329,-0.8046516856192318,0.5937471387974252,0.0,4787.249949258514
-0.004810302832661794,-0.004371611448663515,-0.12316694409234451,301.24469695998914,0.0,0.0,0.6434917746449172,1383.445408110075,-0.740046589640276,-0.6725556074866947,0.0,5344.910103517551
-0.002150787111791533,-0.00613384991663078,0.04210858595938402,299.3149725966986,0.0,0.0,0.7181169370371296,688.5777256024178,-0.33089032489100506,-0.943669217943197,0.0,5203.801042874198
0.0005553019381685752,0.0064762365427357745,-0.1954468320966447,301.8081391329311,0.0,0.0,0.719925930783232,1686.1525430233366,0.08543106741055004,0.9963440834978116,0.0,5159.763320138257
0.00043289063914729147,-0.006485569033981417,0.026858382373726314,299.5370737212443,0.0,0.0,0.7155120972647727,752.2583007382302,0.06659855986881408,-0.9977798513817564,0.0,5018.913659452886
0.005840495930191913,-0.0028528244406923627,-0.06862499615827322,300.74515745740416,0.0,0.0,0.7199161537837606,1153.8052520409553,0.8985378354141406,-0.43889606779882506,0.0,4882.9030033633835
0.006473727071392883,0.0005838302879389845,-0.0317321005708078,300.2861636059882,0.0,0.0,0.695442088051563,998.3870377716546,0.9959580109835205,0.08982004429830531,0.0,5114.015940402401
0.0021247999619965676,-0.006142900383491448,0.05374680655244071,299.3065296882964,0.0,0.0,0.6960954394892824,636.1887862389073,0.3268923018456258,-0.9450615974602229,0.0,4889.8025468606675
-0.00636180002380249,0.001333229334040711,-0.13943654458702878,301.3291881000177,0.0,0.0,0.6513567681191915,1450.0401922913798,-0.9787384652003831,0.20511220523703247,0.0,5000.4350935029115
-0.005159330813071859,-0.003953644592181657,0.16789688031052605,297.94082039941003,0.0,0.0,0.6765937969379329,157.74853055563713,-0.7937432020110553,-0.6082530141817934,0.0,5252.257797219979
0.0064568995864951765,0.0007472936035578081,0.03968412622668138,299.3482144547475,0.0,0.0,0.6535232395597029,695.0471786183002,0.9933691671531041,0.11496824670120125,0.0,5105.488089524625
0.0014281658438445076,0.006341162537143793,-0.18677054927770048,301.74880959855506,0.0,0.0,0.7199331134069825,1653.079311995292,0.21971782212992427,0.9755634672528912,0.0,5221.838891195269
0.006264231986480822,0.001734761545443791,-0.080036642564312,300.74532847728943,0.0,0.0,0.7126845901082665,1199.9569384494137,0.9637279979201265,0.2668863916067371,0.0,5212.028302726954
0.001254708431318366,0.006377750916457823,0.09844273523958211,298.96236772868144,0.0,0.0,0.6698549078730097,453.2905581561625,0.1930320663566717,0.981192448685819,0.0,5125.888295056693
