x,y,z,T,u,v,w,p,nx,ny,nz,qn
-0.0013010484387307876,0.004348689118609159,0.205,298.2338128538335,0.0,0.0,0.8584619866806411,-0.5671606781215918,0.0,0.0,1.0,23.217298866539664
-0.0031097543945478906,0.0037300132770868386,0.205,298.20591789793804,0.0,0.0,0.8390830659745162,-0.3582534932107303,0.0,0.0,1.0,24.33405913260906
-0.003909389924178977,-0.0025844032939797367,0.205,298.2696590466504,0.0,0.0,0.8496097174503359,-0.5859535471410872,0.0,0.0,1.0,22.314005119384362
-0.00046988619535039876,0.0001722146023563729,0.205,298.6638442439659,0.0,0.0,0.997855089722446,0.5198906058756219,0.0,0.0,1.0,20.648994316282085
-0.004609986254213426,0.0032715638979866424,0.205,298.15650453331915,0.0,0.0,0.7852486650735878,0.30910348735762233,0.0,0.0,1.0,25.478330946771113
-0.00488470108584302,0.00403846078062762,0.205,298.07198078877747,0.0,0.0,0.7331151310881494,0.5176508715244306,0.0,0.0,1.0,26.977784429849038
-0.0019058274966261598,0.0017812982195853301,0.205,298.3904178859205,0.0,0.0,0.9505892312152755,-0.46679510876386243,0.0,0.0,1.0,19.469426155990558
-0.005312660313392044,-0.0010407723616502314,0.205,298.22756997294607,0.0,0.0,0.8021876383860349,-0.6285019860550859,0.0,0.0,1.0,23.390491829241252
-0.0029712086602282847,-0.0042889965081723365,0.205,298.2645739509847,0.0,0.0,0.8155746969153853,1.2255637207253514,0.0,0.0,1.0,24.8984323846212
-0.0036487062847476094,0.004330929952523567,0.205,298.1010281154818,0.0,0.0,0.7845151124293855,-1.4415330817572618,0.0,0.0,1.0,24.19693557539635
-0.0010322867329614854,-0.0011384328842649742,0.205,298.59028041874114,0.0,0.0,0.9819209087707987,0.7369256550184204,0.0,0.0,1.0,20.483083591200266
0.0026423684960881714,-0.00446295723454062,0.205,298.13404319872984,0.0,0.0,0.8176571110850432,0.6331803569898227,0.0,0.0,1.0,25.169737778291605
-0.0029265797065128473,-0.0038936934361754084,0.205,298.2889579872034,0.0,0.0,0.8381618003937291,-0.7899750525775466,0.0,0.0,1.0,25.077628340548
0.004435116102760238,0.0036991141455489296,0.205,298.2264553808495,0.0,0.0,0.776329105391984,0.19596505012759474,0.0,0.0,1.0,25.073965560957607
-0.0012125545331592485,-0.0008423176762240806,0.205,298.638058771175,0.0,0.0,0.98324609241039,-0.5872902170868437,0.0,0.0,1.0,19.23680838137808
0.002916829398909842,0.0022765409477090927,0.205,298.45827319567064,0.0,0.0,0.9040108877573485,0.15959013283842716,0.0,0.0,1.0,23.156379132590022
0.0031039630069199927,0.004746811365451905,0.205,298.16382289951514,0.0,0.0,0.7838973078992852,2.9097077177192023,0.0,0.0,1.0,24.35915321418616
0.003252354833002827,0.00397916468677776,0.205,298.3301741986731,0.0,0.0,0.8208045161123348,-2.2634308608469587,0.0,0.0,1.0,25.830999369084154
0.0038443920521481914,-0.0045654884428520505,0.205,298.13452410779456,0.0,0.0,0.7618958170123356,-0.2541229607915206,0.0,0.0,1.0,25.81858828046672
0.004188424544427479,0.0016589546137606374,0.205,298.3488136937878,0.0,0.0,0.8604779405485727,-1.9903385886823481,0.0,0.0,1.0,24.210539550486462
0.0034896999237621364,0.0042794165515514715,0.205,298.23682811710785,0.0,0.0,0.7946043188701063,0.8585174617519686,0.0,0.0,1.0,24.224797438332935
0.004601516688757846,-0.0019676967251730047,0.205,298.17031095854924,0.0,0.0,0.829619224794967,-0.33223896201366887,0.0,0.0,1.0,24.86417299969133
9.861302244809683e-05,-0.0015406094690482183,0.205,298.5314158516756,0.0,0.0,0.9817641724408688,-1.3808389080038854,0.0,0.0,1.0,18.444536356019206
0.0043803513889894025,-0.0016820898355886774,0.205,298.28628579844013,0.0,0.0,0.8492556305370793,-0.4606577941162037,0.0,0.0,1.0,23.985020532599226
-0.005035562408559684,-0.000895264740548683,0.205,298.2900154916519,0.0,0.0,0.8224367531354801,-0.8465858777259586,0.0,0.0,1.0,25.129400217033965
-0.0049280442150077255,0.0029478073337624727,0.205,298.0741432983381,0.0,0.0,0.7787411920665663,-1.0256488220966553,0.0,0.0,1.0,24.777163112858993
0.004763258925185219,-0.002581379571965132,0.205,298.10487056054757,0.0,0.0,0.8019017397497592,-2.8904684293685783,0.0,0.0,1.0,26.67156816237638
0.0042612190565223685,-0.003607766601892508,0.205,298.1060007966064,0.0,0.0,0.7902388135662564,0.6192350977683353,0.0,0.0,1.0,25.090451666335092
-0.002527198619139363,-0.001486984852706454,0.205,298.4953569104667,0.0,0.0,0.9382988368015729,0.09178812476615446,0.0,0.0,1.0,21.40138392838803
0.005561449328608764,-0.0024689481100798353,0.205,298.0585744878517,0.0,0.0,0.7529995834637846,2.91393418177655,0.0,0.0,1.0,23.939505934907665
-0.00011446957663384444,0.001718338760922399,0.205,298.5444494532998,0.0,0.0,0.9775531077144866,0.04515912769307504,0.0,0.0,1.0,19.792762947285024
0.0007468198326218108,-0.00297376562147846,0.205,298.3843010769198,0.0,0.0,0.9328356274399703,0.8554025682978191,0.0,0.0,1.0,22.278898643377886
0.002786128288615438,0.004572671580256141,0.205,298.26872376470425,0.0,0.0,0.8062662051096133,1.2195020568759638,0.0,0.0,1.0,23.12535612450849
0.0013361957283535312,-0.0006485016944158027,0.205,298.4376778833811,0.0,0.0,0.9830549472559218,-1.133472765247813,0.0,0.0,1.0,20.319049046534364
0.0020001384368458523,0.005526883710593754,0.205,298.18526307586245,0.0,0.0,0.768733650773415,-0.08281527094321178,0.0,0.0,1.0,26.30163367359346
0.002923458312318456,-0.0035494825303316073,0.205,298.2353499862791,0.0,0.0,0.8549297226993211,-2.5442109560148105,0.0,0.0,1.0,24.085729896609255
-0.005762515551324871,0.0027598493697974895,0.205,298.0322768132043,0.0,0.0,0.7289896339574444,-1.4652801017968111,0.0,0.0,1.0,26.007646883018598
0.0042683670807985045,0.0006153823276476481,0.205,298.291962879728,0.0,0.0,0.871587327130983,1.1645733744172793,0.0,0.0,1.0,21.945813136274438
0.0008619780006849533,-0.004743412313979389,0.205,298.2952648995127,0.0,0.0,0.8412917030618504,-1.0766911421768721,0.0,0.0,1.0,24.482755451019226
-0.002909602920422824,-0.0009086349892841902,0.205,298.3940036237102,0.0,0.0,0.9335798196651123,0.18576633881827667,0.0,0.0,1.0,22.90495668850891
-0.005472788974021248,0.0003439897408756534,0.205,298.14368547896413,0.0,0.0,0.797303637961114,-0.9024748241411523,0.0,0.0,1.0,25.343493175742072
-0.0020502354737615166,0.0027842537957636212,0.205,298.3596102461988,0.0,0.0,0.9156056820479029,0.47791155593176815,0.0,0.0,1.0,22.853136384918546
0.0029251291244152627,0.0007103860909495919,0.205,298.4294632543743,0.0,0.0,0.9351453248055173,-0.7530119069593105,0.0,0.0,1.0,20.68752642200462
-0.003281076361674197,-0.0004595335507746998,0.205,298.45173929850125,0.0,0.0,0.9221840995853595,-0.8903639881631349,0.0,0.0,1.0,21.93080297992821
0.004655673238121502,-0.003402989912113897,0.205,298.09340491809996,0.0,0.0,0.7769539074008781,-0.94632537694381,0.0,0.0,1.0,25.51795586947466
-0.002216189391978928,-0.0014946207543063657,0.205,298.5272871499012,0.0,0.0,0.9482456212775758,1.6293809207342902,0.0,0.0,1.0,20.72812734975806
-0.0036992297393852124,-0.003187353067153075,0.205,298.2614557717406,0.0,0.0,0.8373985142077557,-0.9288828035067802,0.0,0.0,1.0,24.658442509155286
0.0028448863847156617,-0.0026779929457587323,0.205,298.38004492009514,0.0,0.0,0.8935525429035562,1.5042664987972494,0.0,0.0,1.0,24.051316992111044
-0.00615840546698458,0.001900347247308463,0.205,298.15018581637435,0.0,0.0,0.7244891029453814,1.5406316699945755,0.0,0.0,1.0,25.17681632507933
-0.0013499194646890153,-0.0028977352996807097,0.205,298.45176520873946,0.0,0.0,0.9272945801035293,-0.0159035580809023,0.0,0.0,1.0,22.64109497306097
0.004065475742008998,-0.004958697058947474,0.205,298.03330922955007,0.0,0.0,0.7271394877878726,1.0896658018747163,0.0,0.0,1.0,26.42441673068951
0.005487425330173552,-0.0027778385347296424,0.205,298.0642233488755,0.0,0.0,0.7479145354277065,0.38116929758516715,0.0,0.0,1.0,25.28694903241718
-0.0005466492834104197,0.0017562540508863655,0.205,298.5349988144021,0.0,0.0,0.9745615588464546,-0.9937336052249756,0.0,0.0,1.0,21.355335461651574
0.00030704373915639186,-8.692287059670798e-05,0.205,298.6162028630915,0.0,0.0,0.9990877571722057,0.6583788008865963,0.0,0.0,1.0,16.878127222517612
-0.0016507555082061985,0.003939067242675284,0.205,298.2146454942595,0.0,0.0,0.8739263301480718,1.186057535868765,0.0,0.0,1.0,22.881202201845344
-0.004164249120036247,-0.00038131015082212805,0.205,298.29458818382415,0.0,0.0,0.8788879679840412,-0.8801318400690022,0.0,0.0,1.0,23.078604401727013
0.002807227516837706,-0.0010894933884233252,0.205,298.40043797188525,0.0,0.0,0.9351011727876372,-0.04010671557556593,0.0,0.0,1.0,21.380237631051884
-0.0002795505218432782,-0.003030274614418898,0.205,298.4901117395789,0.0,0.0,0.9337882836760082,0.7281986513268786,0.0,0.0,1.0,21.213916363961534
0.00311309076148807,0.0022418437096228963,0.205,298.4544327008683,0.0,0.0,0.8971849927602903,0.7836555440075633,0.0,0.0,1.0,22.158505257135285
-0.0018613754626898651,-0.004260388398101934,0.205,298.38541876263656,0.0,0.0,0.8518668981584173,0.3501656366980904,0.0,0.0,1.0,24.88426439920709
0.0017063496420301552,0.003998626007596036,0.205,298.384960941304,0.0,0.0,0.8696006827051106,-0.5747058744398478,0.0,0.0,1.0,23.849008831222854
-0.0010029185135469248,-0.002153332486449372,0.205,298.5903521816025,0.0,0.0,0.9586444055131531,-1.3577173812023637,0.0,0.0,1.0,20.58597878743541
0.0014959173967922029,0.0011652183918375966,0.205,298.58839663408577,0.0,0.0,0.9730477951576593,0.916361489367159,0.0,0.0,1.0,20.551008092029935
0.002343386912322791,-0.0031465789867514554,0.205,298.29981687883446,0.0,0.0,0.8927087624103347,-1.5264454345905965,0.0,0.0,1.0,22.549131077214547
-0.0004645383455036995,-0.0051974321174958205,0.205,298.157535511634,0.0,0.0,0.815539142546244,2.91983929292125,0.0,0.0,1.0,24.77782197685906
-0.0009188688480612011,-0.003134126813828102,0.205,298.5579625260543,0.0,0.0,0.9242704154676731,-2.608910600809523,0.0,0.0,1.0,21.547016408949702
0.004058766972272377,0.003927553449110722,0.205,298.23968351385093,0.0,0.0,0.7856051731899117,-1.2842068828511581,0.0,0.0,1.0,25.09959411254267
0.0024099881606625684,-0.00021089349496979196,0.205,298.4908278476741,0.0,0.0,0.9571847637799439,-0.4485885232107467,0.0,0.0,1.0,20.14237632280968
-8.473365411597627e-05,-0.0010269410706668126,0.205,298.54913312803757,0.0,0.0,0.9915402314659637,-1.5994630575508704,0.0,0.0,1.0,18.984081193984718
-0.005300392355832805,-0.002661082075363437,0.205,298.16099290164857,0.0,0.0,0.7647383612606056,-0.2216528719317059,0.0,0.0,1.0,25.46391169259424
0.0009529970452346606,0.005996398215264007,0.205,298.1904621592765,0.0,0.0,0.7540164169527585,0.9186295976211438,0.0,0.0,1.0,26.127541163676558
0.0002479314379479591,-0.002346227448715106,0.205,298.460195850024,0.0,0.0,0.9591767603450236,-0.6268850580399298,0.0,0.0,1.0,20.04910813434573
